"Phylum","Class","Geographic_region","Sector","Environment","Cost","Country","Type_of_cost","Group"
"Mixed","Mixed","South America","Authorities-Stakeholders","Mixed",100250.31,"Uruguay","Management",NA
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",41923.74,"France","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Aquatic",23756.79,"France","Mixed","Plants"
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",2536.15,"France","Management",NA
"Arthropoda","Insecta","Europe","Authorities-Stakeholders","Terrestrial",159361.08,"France","Management","Arthropods"
"Arthropoda","Insecta","Europe","Authorities-Stakeholders","Terrestrial",159361.08,"France","Management","Arthropods"
"Arthropoda","Insecta","Europe","Authorities-Stakeholders","Terrestrial",159361.08,"France","Management","Arthropods"
"Arthropoda","Insecta","Europe","Authorities-Stakeholders","Terrestrial",151683.45,"France","Management","Arthropods"
"Arthropoda","Insecta","Europe","Authorities-Stakeholders","Terrestrial",37256.47,"France","Management","Arthropods"
"Arthropoda","Insecta","Europe","Authorities-Stakeholders","Terrestrial",93163.87,"France","Management","Arthropods"
"Arthropoda","Insecta","Europe","Authorities-Stakeholders","Terrestrial",13755.46,"France","Management","Arthropods"
"Arthropoda","Insecta","Europe","Authorities-Stakeholders","Terrestrial",7649.62,"France","Management","Arthropods"
"Tracheophyta","Polypodiopsida","Europe","Authorities-Stakeholders","Aquatic",1593.61,"France","Mixed","Plants"
"Tracheophyta","Polypodiopsida","Europe","Authorities-Stakeholders","Aquatic",745.13,"France","Mixed","Plants"
"Tracheophyta","Polypodiopsida","Europe","Authorities-Stakeholders","Aquatic",1516.83,"France","Mixed","Plants"
"Tracheophyta","Polypodiopsida","Europe","Authorities-Stakeholders","Aquatic",1371.67,"France","Mixed","Plants"
"Tracheophyta","Polypodiopsida","Europe","Authorities-Stakeholders","Aquatic",2794.92,"France","Mixed","Plants"
"Tracheophyta","Magnoliopsida","Africa","Agriculture","Terrestrial",95.7,"Cote d'Ivoire","Management","Plants"
"Arthropoda","Insecta","Africa","Authorities-Stakeholders","Terrestrial",3e+06,"Zambia","Mixed","Arthropods"
"Arthropoda","Insecta","Africa","Authorities-Stakeholders","Terrestrial",4e+06,"Ghana","Management","Arthropods"
"Arthropoda","Insecta","South America","Health","Terrestrial",430303527.62,"Brazil","Management","Arthropods"
"Arthropoda","Insecta","South America","Health","Terrestrial",109384525.98,"Brazil","Damage","Arthropods"
"Arthropoda","Insecta","South America","Health","Terrestrial",126158445.85,"Brazil","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Forestry","Terrestrial",1803975.5,"Germany","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",4381083.35,"Germany","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",41362581.05,"Germany","Damage","Plants"
"Ascomycota","Sordariomycetes","Europe","Public and Social Welfare","Terrestrial",4123372.57,"Germany","Damage","Fungi"
"Ascomycota","Sordariomycetes","Europe","Public and Social Welfare","Terrestrial",2190541.68,"Germany","Damage","Fungi"
"Ascomycota","Sordariomycetes","Europe","Public and Social Welfare","Terrestrial",206168.63,"Germany","Damage","Fungi"
"Arthropoda","Insecta","Europe","Agriculture","Terrestrial",262865,"Germany","Management","Arthropods"
"Arthropoda","Insecta","Europe","Agriculture","Terrestrial",1675120.1,"Germany","Management","Arthropods"
"Arthropoda","Insecta","Europe","Agriculture","Terrestrial",2319397.07,"Germany","Management","Arthropods"
"Arthropoda","Insecta","Europe","Authorities-Stakeholders","Terrestrial",901987.75,"Germany","Management","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",1352981.62,"Germany","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",1507608.09,"Germany","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",2705963.25,"Germany","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",68293.36,"Germany","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",9019877.49,"Germany","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",7989034.35,"Germany","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",21518850.58,"Germany","Management","Plants"
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Semi-aquatic",145348882.96,"Germany","Damage","Vertebrates"
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Semi-aquatic",2963674.03,"Germany","Damage","Vertebrates"
"Chordata","Mammalia","Europe","Fishery","Semi-aquatic",2061686.28,"Germany","Damage","Vertebrates"
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Semi-aquatic",60562.03,"Germany","Management","Vertebrates"
"Tracheophyta","Magnoliopsida","Europe","Mixed","Terrestrial",15936108.27,"Netherlands","Damage","Plants"
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Semi-aquatic",40347877.33,"Netherlands","Management","Vertebrates"
"Chordata","Aves","Europe","Agriculture","Terrestrial",412.66,"Netherlands","Damage","Vertebrates"
"Chordata","Aves","Europe","Agriculture","Terrestrial",79680.54,"Netherlands","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",594398.4,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",979625.12,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",760762.68,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1873429.41,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",2099060.65,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",2083972.71,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",2404673.55,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",2519936.77,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",3513736.95,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",3895197.17,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",4827889.89,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",4615178.84,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",5793681.08,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",4732995.72,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",4505414.54,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",3716587.92,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",4017880.49,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",3717699.44,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",475518.72,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",410075.63,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",847706.99,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",907981.13,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1547307.56,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1765113.5,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1714636.79,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",2118353.22,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",2158910.48,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",3406771.2,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",4507738.04,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",5229625.72,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",4455648.5,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",3654864.58,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",3264226.59,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",2939094.81,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",3154223.94,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",2915318.27,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1122752.54,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",808760.27,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",825970.91,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1034408.88,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1163479.33,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1104619.41,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1160516.36,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1244909,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1365841.32,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1379803.39,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1267801.32,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1529290.03,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",1324652.26,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",916411.47,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",605934.28,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",487001.18,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",610192.13,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",517090.09,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",105670.83,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",34172.97,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",10868.04,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",11493.43,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",11014.85,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",25612.15,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",27308.75,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",9387.57,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",8915.35,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",22781.98,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",10868.04,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",11493.43,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",22775.66,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",146371.43,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",60237.53,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",66089.1,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",97685.2,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",76836.44,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",122889.38,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",93662.28,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",43125.25,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",58638.8,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",102526.56,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",37550.28,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",17830.69,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",11387.83,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",10455.1,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",10039.59,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",22029.7,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",12210.65,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",25612.15,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",13654.38,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",13380.33,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",43125.25,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",48865.67,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",42719.4,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",28162.71,"Japan","Damage","Vertebrates"
"Chordata","Mammalia","Asia","Agriculture","Terrestrial",17830.69,"Japan","Damage","Vertebrates"
"Arthropoda","Insecta","Asia","Agriculture","Terrestrial",113203770.14,"Japan","Damage","Arthropods"
"Tracheophyta","Liliopsida","Asia","Authorities-Stakeholders","Semi-aquatic",196509.25,"Japan","Management","Plants"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",37550.28,"Japan","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",25631.64,"Japan","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",29319.4,"Japan","Management","Arthropods"
"Chordata","Reptilia","Asia","Authorities-Stakeholders","Terrestrial",26746.04,"Japan","Management","Vertebrates"
"Tracheophyta","Liliopsida","Asia","Authorities-Stakeholders","Semi-aquatic",29319.4,"Japan","Management","Plants"
"Tracheophyta","Liliopsida","Asia","Authorities-Stakeholders","Semi-aquatic",17087.76,"Japan","Management","Plants"
"Chordata","Mammalia","Asia","Authorities-Stakeholders","Terrestrial",18775.14,"Japan","Management","Vertebrates"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",17830.69,"Japan","Management","Arthropods"
"Arthropoda","Malacostraca","Asia","Authorities-Stakeholders","Aquatic",8543.88,"Japan","Management","Arthropods"
"Chordata","Mammalia","Asia","Authorities-Stakeholders","Terrestrial",8915.35,"Japan","Management","Vertebrates"
